"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"21 Feb 2013","US Dollar","USDGHS","1.9023","1.9049","1.9036"
"22 Feb 2013","US Dollar","USDGHS","1.9006","1.9032","1.9019"
"25 Feb 2013","US Dollar","USDGHS","1.9051","1.9077","1.9064"
"26 Feb 2013","US Dollar","USDGHS","1.9097","1.9123","1.9110"
"27 Feb 2013","US Dollar","USDGHS","1.9078","1.9104","1.9091"
"28 Feb 2013","US Dollar","USDGHS","1.9098","1.9124","1.9111"
"01 Mar 2013","US Dollar","USDGHS","1.9130","1.9156","1.9143"
"04 Mar 2013","US Dollar","USDGHS","1.9078","1.9104","1.9091"
"05 Mar 2013","US Dollar","USDGHS","1.9197","1.9223","1.9210"
"07 Mar 2013","US Dollar","USDGHS","1.9156","1.9180","1.9168"
"08 Mar 2013","US Dollar","USDGHS","1.9137","1.9163","1.9150"
"11 Mar 2013","US Dollar","USDGHS","1.9105","1.9131","1.9118"
"12 Mar 2013","US Dollar","USDGHS","1.9135","1.9161","1.9148"
"13 Mar 2013","US Dollar","USDGHS","1.9178","1.9204","1.9191"
"14 Mar 2013","US Dollar","USDGHS","1.9238","1.9263","1.9251"
"15 Mar 2013","US Dollar","USDGHS","1.9253","1.9279","1.9266"
"18 Mar 2013","US Dollar","USDGHS","1.9314","1.9339","1.9327"
"19 Mar 2013","US Dollar","USDGHS","1.9258","1.9284","1.9271"
"20 Mar 2013","US Dollar","USDGHS","1.9268","1.9295","1.9282"
"21 Mar 2013","US Dollar","USDGHS","1.9274","1.9298","1.9286"
"22 Mar 2013","US Dollar","USDGHS","1.9318","1.9343","1.9331"
"25 Mar 2013","US Dollar","USDGHS","1.9283","1.9309","1.9296"
"26 Mar 2013","US Dollar","USDGHS","1.9310","1.9335","1.9323"
"27 Mar 2013","US Dollar","USDGHS","1.9332","1.9357","1.9345"
"28 Mar 2013","US Dollar","USDGHS","1.9372","1.9398","1.9385"
"02 Apr 2013","US Dollar","USDGHS","1.9377","1.9402","1.9390"
"03 Apr 2013","US Dollar","USDGHS","1.9381","1.9407","1.9394"
"04 Apr 2013","US Dollar","USDGHS","1.9401","1.9427","1.9414"
"05 Apr 2013","US Dollar","USDGHS","1.9338","1.9363","1.9351"
"08 Apr 2013","US Dollar","USDGHS","1.9414","1.9440","1.9427"
"09 Apr 2013","US Dollar","USDGHS","1.9303","1.9328","1.9316"
"10 Apr 2013","US Dollar","USDGHS","1.9418","1.9444","1.9431"
"11 Apr 2013","US Dollar","USDGHS","1.9387","1.9413","1.9400"
"12 Apr 2013","US Dollar","USDGHS","1.9448","1.9473","1.9461"
"15 Apr 2013","US Dollar","USDGHS","1.9335","1.9360","1.9348"
"16 Apr 2013","US Dollar","USDGHS","1.9368","1.9394","1.9381"
"17 Apr 2013","US Dollar","USDGHS","1.9459","1.9484","1.9472"
"18 Apr 2013","US Dollar","USDGHS","1.9387","1.9413","1.9400"
"19 Apr 2013","US Dollar","USDGHS","1.9470","1.9496","1.9483"
"22 Apr 2013","US Dollar","USDGHS","1.9402","1.9427","1.9415"
"23 Apr 2013","US Dollar","USDGHS","1.9448","1.9473","1.9461"
"24 Apr 2013","US Dollar","USDGHS","1.9494","1.9520","1.9507"
"25 Apr 2013","US Dollar","USDGHS","1.9560","1.9586","1.9573"
"26 Apr 2013","US Dollar","USDGHS","1.9585","1.9610","1.9598"
"29 Apr 2013","US Dollar","USDGHS","1.9681","1.9706","1.9694"
"30 Apr 2013","US Dollar","USDGHS","1.9661","1.9686","1.9674"
"02 May 2013","US Dollar","USDGHS","1.9497","1.9599","1.9548"
"03 May 2013","US Dollar","USDGHS","1.9558","1.9583","1.9571"
"06 May 2013","US Dollar","USDGHS","1.9480","1.9505","1.9493"
"07 May 2013","US Dollar","USDGHS","1.9444","1.9469","1.9457"
"08 May 2013","US Dollar","USDGHS","1.9689","1.9714","1.9702"
"09 May 2013","US Dollar","USDGHS","1.9617","1.9642","1.9630"
"10 May 2013","US Dollar","USDGHS","1.9771","1.9796","1.9784"
"13 May 2013","US Dollar","USDGHS","1.9575","1.9600","1.9588"
"14 May 2013","US Dollar","USDGHS","1.9530","1.9555","1.9543"
"15 May 2013","US Dollar","USDGHS","1.9382","1.9407","1.9395"
"16 May 2013","US Dollar","USDGHS","1.9379","1.9404","1.9392"
"17 May 2013","US Dollar","USDGHS","1.9506","1.9531","1.9519"
"20 May 2013","US Dollar","USDGHS","1.9622","1.9646","1.9634"
"21 May 2013","US Dollar","USDGHS","1.9669","1.9695","1.9682"
"22 May 2013","US Dollar","USDGHS","1.9576","1.9601","1.9589"
"23 May 2013","US Dollar","USDGHS","1.9667","1.9693","1.9680"
"24 May 2013","US Dollar","USDGHS","1.9694","1.9719","1.9707"
"28 May 2013","US Dollar","USDGHS","1.9798","1.9824","1.9811"
"29 May 2013","US Dollar","USDGHS","1.9634","1.9660","1.9647"
"30 May 2013","US Dollar","USDGHS","1.9703","1.9729","1.9716"
"31 May 2013","US Dollar","USDGHS","1.9710","1.9735","1.9723"
"03 Jun 2013","US Dollar","USDGHS","1.9867","1.9892","1.9880"
"04 Jun 2013","US Dollar","USDGHS","1.9731","1.9757","1.9744"
"05 Jun 2013","US Dollar","USDGHS","1.9741","1.9766","1.9754"
"06 Jun 2013","US Dollar","USDGHS","1.9744","1.9769","1.9757"
"07 Jun 2013","US Dollar","USDGHS","1.9809","1.9834","1.9822"
"10 Jun 2013","US Dollar","USDGHS","1.9818","1.9843","1.9831"
"11 Jun 2013","US Dollar","USDGHS","1.9764","1.9789","1.9777"
"12 Jun 2013","US Dollar","USDGHS","1.9845","1.9870","1.9858"
"13 Jun 2013","US Dollar","USDGHS","1.9782","1.9807","1.9795"
"14 Jun 2013","US Dollar","USDGHS","1.9845","1.9870","1.9858"
"17 Jun 2013","US Dollar","USDGHS","1.9880","1.9905","1.9893"
"18 Jun 2013","US Dollar","USDGHS","1.9802","1.9827","1.9815"
"19 Jun 2013","US Dollar","USDGHS","2.0008","2.0033","2.0021"
"20 Jun 2013","US Dollar","USDGHS","1.9804","1.9829","1.9817"
"21 Jun 2013","US Dollar","USDGHS","1.9925","1.9950","1.9938"
"24 Jun 2013","US Dollar","USDGHS","1.9807","1.9832","1.9820"
"25 Jun 2013","US Dollar","USDGHS","2.0018","2.0043","2.0031"
"26 Jun 2013","US Dollar","USDGHS","1.9868","1.9893","1.9881"
"27 Jun 2013","US Dollar","USDGHS","1.9872","1.9897","1.9885"
"28 Jun 2013","US Dollar","USDGHS","1.9870","1.9895","1.9883"
"02 Jul 2013","US Dollar","USDGHS","1.9876","1.9901","1.9889"
"03 Jul 2013","US Dollar","USDGHS","1.9876","1.9901","1.9889"
"04 Jul 2013","US Dollar","USDGHS","2.0033","2.0058","2.0046"
"05 Jul 2013","US Dollar","USDGHS","2.0033","2.0058","2.0046"
"08 Jul 2013","US Dollar","USDGHS","1.9880","1.9905","1.9893"
"09 Jul 2013","US Dollar","USDGHS","1.9878","1.9903","1.9891"
"10 Jul 2013","US Dollar","USDGHS","1.9885","1.9910","1.9898"
"11 Jul 2013","US Dollar","USDGHS","1.9847","1.9873","1.9860"
"12 Jul 2013","US Dollar","USDGHS","1.9887","1.9913","1.9900"
"15 Jul 2013","US Dollar","USDGHS","1.9893","1.9919","1.9906"
"16 Jul 2013","US Dollar","USDGHS","1.9896","1.9921","1.9909"
"17 Jul 2013","US Dollar","USDGHS","1.9890","1.9915","1.9903"
"18 Jul 2013","US Dollar","USDGHS","1.9896","1.9921","1.9909"
"19 Jul 2013","US Dollar","USDGHS","1.9900","1.9925","1.9913"
"22 Jul 2013","US Dollar","USDGHS","1.9894","1.9919","1.9907"
"23 Jul 2013","US Dollar","USDGHS","1.9895","1.9920","1.9908"
"24 Jul 2013","US Dollar","USDGHS","1.9895","1.9920","1.9908"
"25 Jul 2013","US Dollar","USDGHS","1.9901","1.9926","1.9914"
"26 Jul 2013","US Dollar","USDGHS","1.9875","1.9900","1.9888"
"29 Jul 2013","US Dollar","USDGHS","1.9895","1.9920","1.9908"
"30 Jul 2013","US Dollar","USDGHS","1.9895","1.9920","1.9908"
"31 Jul 2013","US Dollar","USDGHS","1.9912","1.9937","1.9925"
"01 Aug 2013","US Dollar","USDGHS","1.9895","1.9920","1.9908"
"02 Aug 2013","US Dollar","USDGHS","1.9906","1.9931","1.9919"
"05 Aug 2013","US Dollar","USDGHS","2.0115","2.0140","2.0128"
"06 Aug 2013","US Dollar","USDGHS","1.9909","1.9934","1.9922"
"07 Aug 2013","US Dollar","USDGHS","2.0169","2.0194","2.0182"
"09 Aug 2013","US Dollar","USDGHS","1.9916","1.9941","1.9929"
"12 Aug 2013","US Dollar","USDGHS","1.9917","1.9942","1.9930"
"13 Aug 2013","US Dollar","USDGHS","1.9917","1.9943","1.9930"
"14 Aug 2013","US Dollar","USDGHS","1.9927","1.9952","1.9940"
"15 Aug 2013","US Dollar","USDGHS","1.9928","1.9953","1.9941"
"16 Aug 2013","US Dollar","USDGHS","1.9928","1.9953","1.9941"
"19 Aug 2013","US Dollar","USDGHS","1.9929","1.9954","1.9942"
"20 Aug 2013","US Dollar","USDGHS","1.9934","1.9959","1.9947"
"21 Aug 2013","US Dollar","USDGHS","1.9935","1.9960","1.9948"
"22 Aug 2013","US Dollar","USDGHS","1.9938","1.9963","1.9951"
"23 Aug 2013","US Dollar","USDGHS","1.9940","1.9965","1.9953"
"26 Aug 2013","US Dollar","USDGHS","1.9940","1.9965","1.9953"
"27 Aug 2013","US Dollar","USDGHS","1.9943","1.9968","1.9956"
"28 Aug 2013","US Dollar","USDGHS","1.9950","1.9975","1.9963"
"29 Aug 2013","US Dollar","USDGHS","1.9945","1.9971","1.9958"
"30 Aug 2013","US Dollar","USDGHS","1.9952","1.9978","1.9965"
"02 Sep 2013","US Dollar","USDGHS","1.9947","1.9973","1.9960"
"03 Sep 2013","US Dollar","USDGHS","1.9947","1.9973","1.9960"
"04 Sep 2013","US Dollar","USDGHS","1.9950","1.9975","1.9963"
"05 Sep 2013","US Dollar","USDGHS","1.9956","1.9981","1.9969"
"06 Sep 2013","US Dollar","USDGHS","1.9950","1.9976","1.9963"
"09 Sep 2013","US Dollar","USDGHS","1.9965","1.9990","1.9978"
"10 Sep 2013","US Dollar","USDGHS","1.9959","1.9984","1.9972"
"11 Sep 2013","US Dollar","USDGHS","1.9962","1.9987","1.9975"
"12 Sep 2013","US Dollar","USDGHS","1.9963","1.9989","1.9976"
"13 Sep 2013","US Dollar","USDGHS","1.9963","1.9989","1.9976"
"16 Sep 2013","US Dollar","USDGHS","1.9969","1.9994","1.9982"
"17 Sep 2013","US Dollar","USDGHS","1.9969","1.9994","1.9982"
"18 Sep 2013","US Dollar","USDGHS","1.9969","1.9994","1.9982"
"19 Sep 2013","US Dollar","USDGHS","1.9979","2.0004","1.9992"
"20 Sep 2013","US Dollar","USDGHS","1.9973","1.9998","1.9986"
"24 Sep 2013","US Dollar","USDGHS","1.9973","1.9998","1.9986"
"25 Sep 2013","US Dollar","USDGHS","1.9973","1.9998","1.9986"
"26 Sep 2013","US Dollar","USDGHS","1.9975","2.0000","1.9988"
"27 Sep 2013","US Dollar","USDGHS","1.9975","2.0000","1.9988"
"30 Sep 2013","US Dollar","USDGHS","1.9975","2.0000","1.9988"
"01 Oct 2013","US Dollar","USDGHS","1.9975","2.0000","1.9988"
"02 Oct 2013","US Dollar","USDGHS","1.9975","2.0000","1.9988"
"03 Oct 2013","US Dollar","USDGHS","1.9977","2.0002","1.9990"
"04 Oct 2013","US Dollar","USDGHS","1.9977","2.0002","1.9990"
"07 Oct 2013","US Dollar","USDGHS","1.9977","2.0002","1.9990"
"08 Oct 2013","US Dollar","USDGHS","1.9977","2.0002","1.9990"
"09 Oct 2013","US Dollar","USDGHS","1.9977","20,002.0000","10,001.9989"
"10 Oct 2013","US Dollar","USDGHS","1.9978","2.0003","1.9991"
"11 Oct 2013","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"14 Oct 2013","US Dollar","USDGHS","1.9977","2.0003","1.9990"
"16 Oct 2013","US Dollar","USDGHS","1.9978","2.0003","1.9991"
"17 Oct 2013","US Dollar","USDGHS","1.9979","2.0004","1.9992"
"18 Oct 2013","US Dollar","USDGHS","1.9984","2.0009","1.9997"
"21 Oct 2013","US Dollar","USDGHS","1.9987","2.0012","2.0000"
"22 Oct 2013","US Dollar","USDGHS","2.0006","2.0031","2.0019"
"23 Oct 2013","US Dollar","USDGHS","2.0051","2.0076","2.0064"
"24 Oct 2013","US Dollar","USDGHS","2.0058","2.0083","2.0071"
"25 Oct 2013","US Dollar","USDGHS","2.0114","2.0139","2.0127"
"28 Oct 2013","US Dollar","USDGHS","2.0120","2.0145","2.0133"
"29 Oct 2013","US Dollar","USDGHS","2.0144","2.0169","2.0157"
"30 Oct 2013","US Dollar","USDGHS","2.0196","2.0221","2.0209"
"31 Oct 2013","US Dollar","USDGHS","2.0243","2.0268","2.0256"
"01 Nov 2013","US Dollar","USDGHS","2.0308","2.0333","2.0321"
"04 Nov 2013","US Dollar","USDGHS","2.0363","2.0388","2.0376"
"05 Nov 2013","US Dollar","USDGHS","2.0393","2.0418","2.0406"
"06 Nov 2013","US Dollar","USDGHS","2.0476","2.0501","2.0489"
"07 Nov 2013","US Dollar","USDGHS","2.0440","2.0465","2.0453"
"08 Nov 2013","US Dollar","USDGHS","2.0518","2.0543","2.0531"
"11 Nov 2013","US Dollar","USDGHS","2.0530","2.0555","2.0543"
"12 Nov 2013","US Dollar","USDGHS","2.0530","2.0555","2.0543"
"13 Nov 2013","US Dollar","USDGHS","2.0555","2.0580","2.0568"
"14 Nov 2013","US Dollar","USDGHS","2.0558","2.0583","2.0571"
"15 Nov 2013","US Dollar","USDGHS","2.0612","2.0637","2.0625"
"18 Nov 2013","US Dollar","USDGHS","2.0633","2.0658","2.0646"
"19 Nov 2013","US Dollar","USDGHS","2.0647","2.0672","2.0660"
"20 Nov 2013","US Dollar","USDGHS","2.0670","2.0695","2.0683"
"21 Nov 2013","US Dollar","USDGHS","2.0695","2.0720","2.0708"
"22 Nov 2013","US Dollar","USDGHS","2.0708","2.0733","2.0721"
"25 Nov 2013","US Dollar","USDGHS","2.0737","2.0762","2.0750"
"26 Nov 2013","US Dollar","USDGHS","2.0765","2.0790","2.0778"
"27 Nov 2013","US Dollar","USDGHS","2.0789","2.0814","2.0802"
"28 Nov 2013","US Dollar","USDGHS","2.0805","2.0830","2.0818"
"29 Nov 2013","US Dollar","USDGHS","2.0805","2.0830","2.0818"
"02 Dec 2013","US Dollar","USDGHS","2.0902","2.0927","2.0915"
"03 Dec 2013","US Dollar","USDGHS","2.0899","2.0924","2.0912"
"04 Dec 2013","US Dollar","USDGHS","2.0899","2.0924","2.0912"
"05 Dec 2013","US Dollar","USDGHS","2.0900","2.0925","2.0913"
"09 Dec 2013","US Dollar","USDGHS","2.0895","2.0920","2.0908"
"10 Dec 2013","US Dollar","USDGHS","2.0890","2.0915","2.0903"
"11 Dec 2013","US Dollar","USDGHS","2.0888","2.0913","2.0901"
"12 Dec 2013","US Dollar","USDGHS","2.0888","2.0913","2.0901"
"13 Dec 2013","US Dollar","USDGHS","2.0893","2.0918","2.0906"
"16 Dec 2013","US Dollar","USDGHS","2.0893","2.0918","2.0906"
"17 Dec 2013","US Dollar","USDGHS","2.0885","2.0910","2.0898"
"18 Dec 2013","US Dollar","USDGHS","2.0890","2.0915","2.0903"
"19 Dec 2013","US Dollar","USDGHS","2.0988","2.1013","2.1001"
"20 Dec 2013","US Dollar","USDGHS","2.1073","2.1098","2.1086"
"23 Dec 2013","US Dollar","USDGHS","2.1338","2.1363","2.1351"
"24 Dec 2013","US Dollar","USDGHS","2.1574","2.1599","2.1587"
"27 Dec 2013","US Dollar","USDGHS","2.1574","2.1599","2.1587"
"30 Dec 2013","US Dollar","USDGHS","2.1569","2.1594","2.1582"
"31 Dec 2013","US Dollar","USDGHS","2.1603","2.1628","2.1616"
"02 Jan 2014","US Dollar","USDGHS","2.2088","2.2113","2.2101"
"03 Jan 2014","US Dollar","USDGHS","2.2088","2.2113","2.2101"
"06 Jan 2014","US Dollar","USDGHS","2.2369","2.2394","2.2382"
"07 Jan 2014","US Dollar","USDGHS","2.2420","2.2445","2.2433"
"08 Jan 2014","US Dollar","USDGHS","2.2485","2.2510","2.2498"
"09 Jan 2014","US Dollar","USDGHS","2.2485","2.2510","2.2498"
"10 Jan 2014","US Dollar","USDGHS","2.2640","2.2665","2.2653"
"13 Jan 2014","US Dollar","USDGHS","2.2639","2.2664","2.2652"
"14 Jan 2014","US Dollar","USDGHS","2.2675","2.2700","2.2688"
"15 Jan 2014","US Dollar","USDGHS","2.2888","2.2913","2.2901"
"16 Jan 2014","US Dollar","USDGHS","2.2933","2.2958","2.2946"
"17 Jan 2014","US Dollar","USDGHS","2.2938","2.2963","2.2951"
"20 Jan 2014","US Dollar","USDGHS","2.2948","2.2973","2.2961"
"21 Jan 2014","US Dollar","USDGHS","2.2948","2.2973","2.2961"
"22 Jan 2014","US Dollar","USDGHS","2.2988","2.3013","2.3001"
"23 Jan 2014","US Dollar","USDGHS","2.3138","2.3163","2.3151"
"24 Jan 2014","US Dollar","USDGHS","2.3163","2.3188","2.3176"
"27 Jan 2014","US Dollar","USDGHS","2.3227","2.3252","2.3240"
"28 Jan 2014","US Dollar","USDGHS","2.3227","2.3252","2.3240"
"29 Jan 2014","US Dollar","USDGHS","2.3227","2.3252","2.3240"
"30 Jan 2014","US Dollar","USDGHS","2.3815","2.3865","2.3840"
"31 Jan 2014","US Dollar","USDGHS","2.3950","2.4000","2.3975"
"03 Feb 2014","US Dollar","USDGHS","2.3950","2.4000","2.3975"
"04 Feb 2014","US Dollar","USDGHS","2.4006","2.4056","2.4031"
"05 Feb 2014","US Dollar","USDGHS","2.3906","2.4156","2.4031"
"06 Feb 2014","US Dollar","USDGHS","2.3925","2.4175","2.4050"
"07 Feb 2014","US Dollar","USDGHS","2.3941","2.4191","2.4066"
"10 Feb 2014","US Dollar","USDGHS","2.4020","2.4270","2.4145"
"11 Feb 2014","US Dollar","USDGHS","2.4178","2.4203","2.4191"
"12 Feb 2014","US Dollar","USDGHS","2.4231","2.4255","2.4243"
"13 Feb 2014","US Dollar","USDGHS","2.4333","2.4359","2.4346"
"14 Feb 2014","US Dollar","USDGHS","2.4334","2.4359","2.4347"
"17 Feb 2014","US Dollar","USDGHS","2.4323","2.4348","2.4336"
"18 Feb 2014","US Dollar","USDGHS","2.4323","2.4348","2.4336"
"19 Feb 2014","US Dollar","USDGHS","2.4386","2.4412","2.4399"
"20 Feb 2014","US Dollar","USDGHS","2.4421","2.4447","2.4434"
"21 Feb 2014","US Dollar","USDGHS","2.4551","2.4577","2.4564"
"24 Feb 2014","US Dollar","USDGHS","2.5025","2.5050","2.5038"
"25 Feb 2014","US Dollar","USDGHS","2.5025","2.5050","2.5038"
"26 Feb 2014","US Dollar","USDGHS","2.5048","2.5074","2.5061"
"27 Feb 2014","US Dollar","USDGHS","2.5164","2.5189","2.5177"
"28 Feb 2014","US Dollar","USDGHS","2.5219","2.5244","2.5232"
"03 Mar 2014","US Dollar","USDGHS","2.5242","2.5268","2.5255"
"04 Mar 2014","US Dollar","USDGHS","2.5254","2.5279","2.5267"
"05 Mar 2014","US Dollar","USDGHS","2.5270","2.5295","2.5283"
"07 Mar 2014","US Dollar","USDGHS","2.5287","2.5312","2.5300"
"10 Mar 2014","US Dollar","USDGHS","2.5358","2.5383","2.5371"
"11 Mar 2014","US Dollar","USDGHS","2.5404","2.5429","2.5417"
"12 Mar 2014","US Dollar","USDGHS","2.5442","2.5468","2.5455"
"13 Mar 2014","US Dollar","USDGHS","2.5470","2.5495","2.5483"
"14 Mar 2014","US Dollar","USDGHS","2.5507","2.5532","2.5520"
"17 Mar 2014","US Dollar","USDGHS","2.5604","2.5629","2.5617"
"18 Mar 2014","US Dollar","USDGHS","2.5672","2.5698","2.5685"
"19 Mar 2014","US Dollar","USDGHS","2.5696","2.5721","2.5709"
"20 Mar 2014","US Dollar","USDGHS","2.5819","2.5845","2.5832"
"21 Mar 2014","US Dollar","USDGHS","2.6180","2.6206","2.6193"
"24 Mar 2014","US Dollar","USDGHS","2.6238","2.6264","2.6251"
"25 Mar 2014","US Dollar","USDGHS","2.6412","2.6438","2.6425"
"26 Mar 2014","US Dollar","USDGHS","2.6446","2.6472","2.6459"
"27 Mar 2014","US Dollar","USDGHS","2.6500","2.6526","2.6513"
"28 Mar 2014","US Dollar","USDGHS","2.6712","2.6738","2.6725"
"31 Mar 2014","US Dollar","USDGHS","2.6787","2.6813","2.6800"
"01 Apr 2014","US Dollar","USDGHS","2.6850","2.6876","2.6863"
"02 Apr 2014","US Dollar","USDGHS","2.6859","2.6885","2.6872"
"03 Apr 2014","US Dollar","USDGHS","2.6983","2.7009","2.6996"
"04 Apr 2014","US Dollar","USDGHS","2.6955","2.6981","2.6968"
"07 Apr 2014","US Dollar","USDGHS","2.6929","2.6955","2.6942"
"08 Apr 2014","US Dollar","USDGHS","2.6964","2.6990","2.6977"
"09 Apr 2014","US Dollar","USDGHS","2.7087","2.7113","2.7100"
"10 Apr 2014","US Dollar","USDGHS","2.7117","2.7143","2.7130"
"11 Apr 2014","US Dollar","USDGHS","2.7469","2.7495","2.7482"
"14 Apr 2014","US Dollar","USDGHS","2.7442","2.7468","2.7455"
"15 Apr 2014","US Dollar","USDGHS","2.7448","2.7474","2.7461"
"16 Apr 2014","US Dollar","USDGHS","2.7465","2.7491","2.7478"
"17 Apr 2014","US Dollar","USDGHS","2.7570","2.7596","2.7583"
"22 Apr 2014","US Dollar","USDGHS","2.7674","2.7700","2.7687"
"23 Apr 2014","US Dollar","USDGHS","2.7729","2.7755","2.7742"
"24 Apr 2014","US Dollar","USDGHS","2.7762","2.7788","2.7775"
"25 Apr 2014","US Dollar","USDGHS","2.7806","2.7832","2.7819"
"28 Apr 2014","US Dollar","USDGHS","2.7822","2.7848","2.7835"
"29 Apr 2014","US Dollar","USDGHS","2.7857","2.7883","2.7870"
"30 Apr 2014","US Dollar","USDGHS","2.7926","2.7952","2.7939"
"02 May 2014","US Dollar","USDGHS","2.7937","2.7963","2.7950"
"05 May 2014","US Dollar","USDGHS","2.7937","2.7963","2.7950"
"06 May 2014","US Dollar","USDGHS","2.8105","2.8131","2.8118"
"07 May 2014","US Dollar","USDGHS","2.8129","2.8155","2.8142"
"08 May 2014","US Dollar","USDGHS","2.8327","2.8353","2.8340"
"09 May 2014","US Dollar","USDGHS","2.8482","2.8508","2.8495"
"12 May 2014","US Dollar","USDGHS","2.8487","2.8513","2.8500"
"13 May 2014","US Dollar","USDGHS","2.8502","2.8526","2.8514"
"14 May 2014","US Dollar","USDGHS","2.8669","2.8693","2.8681"
"15 May 2014","US Dollar","USDGHS","2.8764","2.8790","2.8777"
"16 May 2014","US Dollar","USDGHS","2.8780","2.8804","2.8792"
"19 May 2014","US Dollar","USDGHS","2.8788","2.8812","2.8800"
"20 May 2014","US Dollar","USDGHS","2.8795","2.8821","2.8808"
"21 May 2014","US Dollar","USDGHS","2.8810","2.8836","2.8823"
"22 May 2014","US Dollar","USDGHS","2.8816","2.8842","2.8829"
"23 May 2014","US Dollar","USDGHS","2.8837","2.8861","2.8849"
"27 May 2014","US Dollar","USDGHS","2.8852","2.8878","2.8865"
"28 May 2014","US Dollar","USDGHS","2.8862","2.8888","2.8875"
"29 May 2014","US Dollar","USDGHS","2.8894","2.8920","2.8907"
"30 May 2014","US Dollar","USDGHS","2.8907","2.8933","2.8920"
"02 Jun 2014","US Dollar","USDGHS","2.8922","2.8948","2.8935"
"03 Jun 2014","US Dollar","USDGHS","2.8931","2.8955","2.8943"
"04 Jun 2014","US Dollar","USDGHS","2.9185","2.9209","2.9197"
"05 Jun 2014","US Dollar","USDGHS","2.9294","2.9318","2.9306"
"06 Jun 2014","US Dollar","USDGHS","2.9488","2.9512","2.9500"
"09 Jun 2014","US Dollar","USDGHS","2.9648","2.9672","2.9660"
"10 Jun 2014","US Dollar","USDGHS","2.9668","2.9692","2.9680"
"11 Jun 2014","US Dollar","USDGHS","2.9799","2.9823","2.9811"
"12 Jun 2014","US Dollar","USDGHS","2.9846","2.9870","2.9858"
"13 Jun 2014","US Dollar","USDGHS","2.9887","2.9911","2.9899"
"16 Jun 2014","US Dollar","USDGHS","2.9938","2.9962","2.9950"
"17 Jun 2014","US Dollar","USDGHS","3.0084","3.0110","3.0097"
"18 Jun 2014","US Dollar","USDGHS","3.0090","3.0114","3.0102"
"19 Jun 2014","US Dollar","USDGHS","3.0094","3.0120","3.0107"
"20 Jun 2014","US Dollar","USDGHS","3.0685","3.0711","3.0698"
"23 Jun 2014","US Dollar","USDGHS","3.0340","3.0366","3.0353"
"24 Jun 2014","US Dollar","USDGHS","3.0033","3.0057","3.0045"
"25 Jun 2014","US Dollar","USDGHS","3.0025","3.0049","3.0037"
"26 Jun 2014","US Dollar","USDGHS","3.0002","3.0026","3.0014"
"27 Jun 2014","US Dollar","USDGHS","3.0003","3.0027","3.0015"
"30 Jun 2014","US Dollar","USDGHS","3.0004","3.0028","3.0016"
"02 Jul 2014","US Dollar","USDGHS","3.0010","3.0034","3.0022"
"03 Jul 2014","US Dollar","USDGHS","3.0080","3.0104","3.0092"
"04 Jul 2014","US Dollar","USDGHS","3.0093","3.0117","3.0105"
"07 Jul 2014","US Dollar","USDGHS","3.0093","3.0117","3.0105"
"08 Jul 2014","US Dollar","USDGHS","3.0108","3.0134","3.0121"
"09 Jul 2014","US Dollar","USDGHS","3.0213","3.0237","3.0225"
"10 Jul 2014","US Dollar","USDGHS","3.0213","3.0239","3.0226"
"11 Jul 2014","US Dollar","USDGHS","3.0218","3.0244","3.0231"
"14 Jul 2014","US Dollar","USDGHS","3.0219","3.0243","3.0231"
"15 Jul 2014","US Dollar","USDGHS","3.0219","3.0243","3.0231"
"16 Jul 2014","US Dollar","USDGHS","3.0319","3.0343","3.0331"
