"Date","Price","Open","High","Low","Vol.","Change %"
"2023-03-03","614.250","616.500","636.415","616.000","","0.20%"
"2023-03-06","612.250","619.200","620.605","615.125","","-0.33%"
"2023-03-07","610.000","615.750","616.125","613.500","","-0.37%"
"2023-03-08","618.500","613.500","623.310","613.000","","1.39%"
"2023-03-09","617.750","622.000","622.530","620.500","","-0.12%"
"2023-03-10","615.000","621.250","621.530","618.000","","-0.45%"
"2023-03-13","608.000","618.500","619.115","611.000","","-1.14%"
"2023-03-14","610.500","611.500","615.000","611.000","","0.41%"
"2023-03-15","607.500","614.000","621.565","610.750","","-0.49%"
"2023-03-16","614.750","611.000","618.375","610.950","","1.19%"
"2023-03-17","611.750","618.250","618.400","614.375","","-0.49%"
"2023-03-20","612.250","615.250","620.280","615.250","","0.08%"
"2023-03-21","609.000","615.750","615.750","611.865","","-0.53%"
"2023-03-22","605.750","612.500","613.250","607.710","","-0.53%"
"2023-03-23","597.250","609.250","609.250","600.625","","-1.40%"
"2023-03-24","602.500","600.750","616.750","600.750","","0.88%"
"2023-03-27","606.000","613.885","613.885","606.000","","0.58%"
"2023-03-28","602.500","609.500","610.640","605.000","","-0.58%"
"2023-03-29","602.000","606.000","609.500","605.000","","-0.08%"
"2023-03-30","601.000","605.500","605.500","604.500","","-0.17%"
"2023-03-31","600.500","604.500","606.500","600.000","","-0.08%"
"2023-04-03","598.500","604.000","608.850","600.000","","-0.33%"
"2023-04-04","598.500","602.000","606.660","601.250","","0.00%"
"2023-04-05","595.000","602.000","602.750","597.500","","-0.58%"
"2023-04-06","602.300","598.500","609.180","598.500","","1.23%"
"2023-04-07","607.700","608.315","610.550","597.500","","0.90%"
"2023-04-10","597.250","598.500","601.125","598.500","","-1.72%"
"2023-04-11","597.250","600.750","603.210","600.500","","0.00%"
"2023-04-12","597.250","600.750","603.975","599.500","","0.00%"
"2023-04-13","597.250","600.750","607.880","595.500","","0.00%"
"2023-04-14","589.500","600.750","607.125","592.000","","-1.30%"
"2023-04-17","593.250","593.000","597.500","592.250","","0.64%"
"2023-04-18","595.000","596.750","598.500","596.100","","0.29%"
"2023-04-19","594.500","598.500","599.645","598.000","","-0.08%"
"2023-04-20","594.400","598.000","599.250","596.500","","-0.02%"
"2023-04-21","595.750","597.900","600.030","597.700","","0.23%"
"2023-04-24","593.750","599.250","602.000","596.375","","-0.34%"
"2023-04-25","591.500","597.250","597.405","594.250","","-0.38%"
"2023-04-26","591.750","595.000","595.680","593.500","","0.04%"
"2023-04-27","591.750","595.250","603.125","593.500","","0.00%"
"2023-04-28","592.750","595.250","596.895","594.350","","0.17%"
"2023-05-01","592.750","596.250","596.735","594.500","","0.00%"
"2023-05-02","592.500","596.250","597.690","594.500","","-0.04%"
"2023-05-03","590.750","596.000","596.295","593.875","","-0.30%"
"2023-05-04","590.750","594.250","596.295","593.875","","0.00%"
"2023-05-05","591.000","593.500","596.045","593.000","","0.04%"
"2023-05-08","590.950","594.500","602.610","593.395","","-0.01%"
"2023-05-09","594.000","594.450","600.705","593.955","","0.52%"
"2023-05-10","594.000","597.250","598.405","596.250","","0.00%"
"2023-05-11","598.000","597.000","601.000","596.500","","0.67%"
"2023-05-12","598.000","600.500","602.435","598.310","","0.00%"
"2023-05-15","600.000","600.000","605.555","599.700","","0.33%"
"2023-05-16","599.250","603.000","603.815","602.625","","-0.13%"
"2023-05-17","601.750","602.750","605.845","602.600","","0.42%"
"2023-05-18","602.500","605.250","606.525","604.375","","0.12%"
"2023-05-19","601.750","606.000","606.975","604.375","","-0.12%"
"2023-05-22","604.000","605.250","607.250","604.375","","0.37%"
"2023-05-23","604.000","607.000","608.135","606.250","","0.00%"
"2023-05-24","605.000","607.500","611.935","606.815","","0.17%"
"2023-05-25","608.250","608.500","611.750","608.000","","0.54%"
"2023-05-26","607.500","611.750","614.625","609.250","","-0.12%"
"2023-05-29","607.450","610.950","610.950","610.950","","-0.01%"
"2023-05-30","610.750","610.950","616.010","610.725","","0.54%"
"2023-05-31","610.780","614.250","615.250","613.375","","0.00%"
"2023-06-01","611.250","614.280","615.125","613.890","","0.08%"
"2023-06-02","611.250","614.750","615.125","614.600","","0.00%"
"2023-06-05","609.750","614.750","616.690","609.500","","-0.25%"
"2023-06-06","609.750","613.250","614.470","612.375","","0.00%"
"2023-06-07","609.750","613.000","616.060","612.350","","0.00%"
"2023-06-08","609.000","613.250","614.765","612.365","","-0.12%"
"2023-06-09","634.720","612.500","636.570","612.500","","4.22%"
"2023-06-12","605.500","634.415","636.510","607.500","","-4.60%"
"2023-06-13","603.750","609.000","609.410","607.250","","-0.29%"
"2023-06-14","629.850","608.500","633.035","606.375","","4.32%"
"2023-06-15","624.890","631.250","632.950","622.330","","-0.79%"
"2023-06-16","596.000","619.475","619.475","599.500","","-4.62%"
"2023-06-19","596.500","599.500","628.400","599.355","","0.08%"
"2023-06-20","624.950","606.500","627.800","600.000","","4.77%"
"2023-06-21","621.080","626.425","626.995","614.665","","-0.62%"
"2023-06-22","622.780","622.405","625.485","614.095","","0.27%"
"2023-06-23","626.380","624.050","630.585","603.250","","0.58%"
"2023-06-26","600.500","604.000","604.250","602.500","","-4.13%"
"2023-06-27","596.220","604.000","616.420","599.720","","-0.71%"
"2023-06-28","596.250","599.720","603.025","598.500","","0.01%"
"2023-06-29","628.110","599.750","629.505","598.250","","5.34%"
"2023-06-30","625.010","629.420","630.265","620.960","","-0.49%"
"2023-07-03","599.250","603.685","604.845","598.250","","-4.12%"
"2023-07-04","599.250","604.500","604.625","602.625","","0.00%"
"2023-07-05","598.000","602.750","603.395","601.500","","-0.21%"
"2023-07-06","600.250","601.500","603.750","599.500","","0.38%"
"2023-07-07","600.000","603.750","605.000","602.125","","-0.04%"
"2023-07-10","597.500","602.750","603.930","601.000","","-0.42%"
"2023-07-11","597.500","601.500","603.000","600.405","","0.00%"
"2023-07-12","597.500","601.000","601.060","598.460","","0.00%"
"2023-07-13","585.250","601.000","601.030","587.500","","-2.05%"
"2023-07-14","581.750","588.750","588.810","585.250","","-0.60%"
"2023-07-17","579.750","585.250","587.500","583.250","","-0.34%"
"2023-07-18","581.050","583.250","584.180","581.375","","0.22%"
"2023-07-19","580.500","582.250","585.265","581.375","","-0.09%"
"2023-07-20","582.000","584.000","586.965","582.250","","0.26%"
"2023-07-21","586.000","585.500","590.160","584.500","","0.69%"
"2023-07-24","589.000","589.500","601.500","589.000","","0.51%"
"2023-07-25","588.500","591.500","592.890","590.000","","-0.08%"
"2023-07-26","589.500","592.000","593.750","591.750","","0.17%"
"2023-07-27","587.000","593.000","602.900","590.500","","-0.42%"
"2023-07-28","587.000","590.500","596.460","590.000","","0.00%"
"2023-07-31","591.500","590.500","597.115","590.000","","0.77%"
"2023-08-01","594.000","595.000","598.000","594.250","","0.42%"
"2023-08-02","623.810","621.950","626.305","615.825","","5.02%"
"2023-08-03","623.180","625.080","626.655","596.500","","-0.10%"
"2023-08-04","595.500","600.500","601.000","596.640","","-4.44%"
"2023-08-07","593.500","599.000","599.000","597.000","","-0.34%"
"2023-08-08","622.780","597.000","625.650","597.000","","4.93%"
"2023-08-09","621.760","624.335","624.420","621.980","","-0.16%"
"2023-08-10","621.360","623.080","623.510","613.085","","-0.06%"
"2023-08-11","623.290","622.690","624.935","616.785","","0.31%"
"2023-08-14","599.500","598.927","600.500","598.927","","-3.82%"
"2023-08-15","618.550","618.550","618.550","618.550","","3.18%"
"2023-08-16","625.980","625.940","627.485","625.850","","1.20%"
"2023-08-17","599.250","621.220","621.220","602.750","","-4.27%"
"2023-08-18","600.000","602.750","604.520","602.625","","0.13%"
"2023-08-21","600.330","603.500","604.050","602.000","","0.06%"
"2023-08-22","596.750","602.500","603.255","599.375","","-0.60%"
"2023-08-23","602.500","600.250","606.165","600.250","","0.96%"
"2023-08-24","600.750","606.000","606.250","603.375","","-0.29%"
"2023-08-25","604.500","604.250","608.395","604.250","","0.62%"
"2023-08-28","603.250","607.500","608.395","606.750","","-0.21%"
"2023-08-29","602.500","606.750","606.750","605.990","","-0.12%"
"2023-08-30","600.220","606.000","606.030","603.520","","-0.38%"
"2023-08-31","598.250","603.720","603.720","601.750","","-0.33%"
"2023-09-01","600.500","601.750","606.385","601.750","","0.38%"
"2023-09-04","600.500","604.000","604.000","604.000","","0.00%"
"2023-09-05","606.000","604.000","611.380","603.000","","0.92%"
"2023-09-06","607.750","609.500","611.875","609.000","","0.29%"
"2023-09-07","609.000","611.250","613.610","607.500","","0.21%"
"2023-09-08","608.500","612.500","613.605","610.000","","-0.08%"
"2023-09-11","607.750","612.000","615.060","610.565","","-0.12%"
"2023-09-12","609.000","611.250","613.040","610.375","","0.21%"
"2023-09-13","607.000","611.750","614.750","610.075","","-0.33%"
"2023-09-14","608.000","610.500","611.750","609.500","","0.16%"
"2023-09-15","613.460","611.000","617.260","609.500","","0.90%"
"2023-09-18","611.750","615.500","616.500","612.500","","-0.28%"
"2023-09-19","610.000","615.250","615.500","613.500","","-0.29%"
"2023-09-20","609.750","613.500","616.895","611.660","","-0.04%"
"2023-09-21","612.750","613.500","617.000","612.375","","0.49%"
"2023-09-22","611.500","616.250","616.875","612.500","","-0.20%"
"2023-09-25","612.750","615.000","621.420","612.500","","0.20%"
"2023-09-26","616.750","616.250","621.000","612.500","","0.65%"
"2023-09-27","617.250","620.250","627.555","619.000","","0.08%"
"2023-09-28","617.250","620.750","621.125","620.000","","0.00%"
"2023-09-29","617.000","620.750","621.625","618.750","","-0.04%"
"2023-10-02","616.750","619.000","627.135","619.000","","-0.04%"
"2023-10-03","622.500","620.250","627.000","619.875","","0.93%"
"2023-10-04","622.500","626.000","629.215","621.500","","0.00%"
"2023-10-05","621.000","626.000","628.900","621.500","","-0.24%"
"2023-10-06","618.250","628.500","628.500","621.625","","-0.44%"
"2023-10-09","619.750","621.750","627.880","621.625","","0.24%"
"2023-10-10","617.250","623.250","628.500","620.625","","-0.40%"
"2023-10-11","615.000","620.750","624.500","618.000","","-0.36%"
"2023-10-12","613.750","618.500","623.335","616.000","","-0.20%"
"2023-10-13","619.000","617.250","623.500","616.875","","0.86%"
"2023-10-16","620.000","621.500","627.735","621.500","","0.16%"
"2023-10-17","618.200","623.000","627.045","621.500","","-0.29%"
"2023-10-18","617.000","622.000","625.400","620.000","","-0.19%"
"2023-10-19","619.000","620.500","624.000","620.500","","0.32%"
"2023-10-20","617.000","622.500","623.000","619.500","","-0.32%"
"2023-10-23","615.250","620.500","624.755","618.750","","-0.28%"
"2023-10-24","615.000","618.750","622.175","615.500","","-0.04%"
"2023-10-25","616.250","618.500","625.030","618.000","","0.20%"
"2023-10-26","618.750","619.750","623.865","618.500","","0.41%"
"2023-10-27","618.000","622.250","625.650","618.500","","-0.12%"
"2023-10-30","617.750","621.500","624.855","618.500","","-0.04%"
"2023-10-31","613.250","621.250","622.580","616.750","","-0.73%"
"2023-11-01","613.250","617.500","617.625","616.600","","0.00%"
"2023-11-02","614.750","616.750","619.500","616.000","","0.24%"
"2023-11-03","613.500","618.250","621.350","615.935","","-0.20%"
"2023-11-06","608.000","617.000","618.000","610.000","","-0.90%"
"2023-11-07","609.750","610.500","619.140","610.000","","0.29%"
"2023-11-08","610.750","613.250","620.150","610.500","","0.16%"
"2023-11-09","609.250","614.250","617.790","612.000","","-0.25%"
"2023-11-10","612.180","612.750","616.090","612.125","","0.48%"
"2023-11-13","609.750","615.250","618.025","611.500","","-0.40%"
"2023-11-14","610.000","613.250","617.500","611.500","","0.04%"
"2023-11-15","609.250","612.750","620.500","603.500","","-0.12%"
"2023-11-16","601.750","612.750","612.750","604.875","","-1.23%"
"2023-11-17","601.750","605.250","612.685","605.250","","0.00%"
"2023-11-20","597.000","605.250","612.030","600.500","","-0.79%"
"2023-11-21","595.250","600.500","604.310","598.500","","-0.29%"
"2023-11-22","597.750","598.750","601.875","598.625","","0.42%"
"2023-11-23","597.750","601.250","612.200","598.910","","0.00%"
"2023-11-24","597.700","601.250","601.505","599.850","","-0.01%"
"2023-11-27","595.250","601.200","601.350","598.625","","-0.41%"
"2023-11-28","595.250","598.750","599.500","598.750","","0.00%"
"2023-11-29","593.500","598.750","599.500","596.750","","-0.29%"
"2023-11-30","594.500","597.000","599.500","596.750","","0.17%"
"2023-12-01","599.750","598.000","606.910","596.500","","0.88%"
"2023-12-04","601.000","601.250","605.445","597.500","","0.21%"
"2023-12-05","603.500","601.000","608.000","597.500","","0.42%"
"2023-12-06","604.750","607.000","609.000","606.000","","0.21%"
"2023-12-07","606.000","608.250","610.000","607.375","","0.21%"
"2023-12-08","606.710","609.000","609.605","608.000","","0.12%"
"2023-12-11","606.250","608.750","610.620","607.500","","-0.08%"
"2023-12-12","606.250","609.750","610.125","608.500","","0.00%"
"2023-12-13","604.750","609.700","609.735","607.500","","-0.25%"
"2023-12-14","599.250","608.250","609.000","601.220","","-0.91%"
"2023-12-15","593.250","602.750","604.000","596.525","","-1.00%"
"2023-12-18","597.250","596.750","602.295","596.625","","0.67%"
"2023-12-19","596.250","600.750","601.640","597.500","","-0.17%"
"2023-12-20","597.130","599.750","603.560","597.755","","0.15%"
"2023-12-21","595.500","598.500","600.500","598.000","","-0.27%"
"2023-12-22","595.500","599.000","599.280","596.500","","0.00%"
"2023-12-25","595.983","595.583","596.189","595.583","","0.08%"
"2023-12-26","591.500","600.500","600.500","594.750","","-0.75%"
"2023-12-27","590.000","595.000","597.500","593.000","","-0.25%"
"2023-12-28","586.500","594.000","600.500","588.750","","-0.59%"
"2023-12-29","589.250","590.000","597.500","589.250","","0.47%"
"2024-01-01","589.250","592.750","592.750","592.750","","0.00%"
"2024-01-02","591.500","592.750","597.455","589.500","","0.38%"
"2024-01-03","595.000","595.000","602.310","590.500","","0.59%"
"2024-01-04","596.000","598.500","600.500","596.500","","0.17%"
"2024-01-05","598.000","599.500","601.500","598.500","","0.34%"
"2024-01-08","596.000","600.250","601.500","598.000","","-0.33%"
"2024-01-09","595.000","599.250","600.900","598.000","","-0.17%"
"2024-01-10","596.000","598.500","601.075","593.500","","0.17%"
"2024-01-11","595.780","599.500","600.500","593.500","","-0.04%"
"2024-01-12","595.900","597.500","599.450","593.500","","0.02%"
"2024-01-15","594.000","597.500","602.370","597.500","","-0.32%"
"2024-01-16","597.250","597.500","601.860","597.000","","0.55%"
"2024-01-17","599.430","600.750","604.750","599.500","","0.37%"
"2024-01-18","598.500","604.000","604.000","600.500","","-0.16%"
"2024-01-19","599.000","602.000","603.875","599.575","","0.08%"
"2024-01-22","598.500","602.000","603.475","598.500","","-0.08%"
"2024-01-23","597.750","602.000","602.250","597.000","","-0.13%"
"2024-01-24","600.620","601.250","604.310","601.250","","0.48%"
"2024-01-25","599.000","603.250","603.250","601.500","","-0.27%"
"2024-01-26","603.000","602.500","607.000","602.500","","0.67%"
"2024-01-29","605.000","606.500","607.500","604.125","","0.33%"
"2024-01-30","603.100","604.750","606.550","604.750","","-0.31%"
"2024-01-31","602.750","606.000","610.425","599.500","","-0.06%"
"2024-02-01","604.250","606.250","609.000","606.250","","0.25%"
"2024-02-02","599.250","607.750","607.750","602.000","","-0.83%"
"2024-02-05","605.000","602.750","610.000","602.625","","0.96%"
"2024-02-06","606.500","608.500","610.685","606.765","","0.25%"
"2024-02-07","605.750","610.000","610.485","598.500","","-0.12%"
"2024-02-08","605.000","609.250","609.570","607.500","","-0.12%"
"2024-02-09","605.000","608.500","608.500","607.500","","0.00%"
"2024-02-12","604.000","608.500","609.000","607.500","","-0.17%"
"2024-02-13","605.500","607.500","610.540","607.000","","0.25%"
"2024-02-14","608.750","609.000","612.375","609.000","","0.54%"
"2024-02-15","607.250","612.250","612.250","610.125","","-0.25%"
"2024-02-16","607.250","610.750","611.155","609.600","","0.00%"
"2024-02-19","607.250","610.750","610.750","608.500","","0.00%"
"2024-02-20","605.750","610.750","610.780","609.250","","-0.25%"
"2024-02-21","604.000","608.500","609.375","606.250","","-0.29%"
"2024-02-22","601.000","607.000","607.250","603.000","","-0.50%"
"2024-02-23","602.250","604.500","606.625","604.000","","0.21%"
"2024-02-26","602.000","605.750","608.500","605.000","","-0.04%"
"2024-02-27","603.000","605.500","607.000","604.000","","0.17%"
"2024-02-28","602.750","606.500","606.500","604.500","","-0.04%"
"2024-02-29","602.250","606.250","608.210","604.495","","-0.08%"
"2024-03-01","604.000","605.750","608.270","605.500","","0.29%"
"2024-03-04","600.750","606.750","609.700","604.250","","-0.54%"
"2024-03-05","602.240","604.250","608.210","603.840","","0.25%"
"2024-03-06","600.250","605.000","606.500","602.500","","-0.33%"
"2024-03-07","598.750","603.750","603.750","602.250","","-0.25%"
"2024-03-08","596.500","602.250","602.435","600.000","","-0.38%"
"2024-03-11","596.000","600.000","604.500","599.000","","-0.08%"
"2024-03-12","596.500","632.875","634.270","599.500","","0.08%"
"2024-03-13","596.500","600.000","600.000","600.000","","0.00%"
"2024-03-14","596.500","600.000","602.355","599.250","","0.00%"
"2024-03-15","600.000","600.000","603.080","600.000","","0.59%"
"2024-03-18","600.440","602.500","603.220","602.250","","0.07%"
"2024-03-19","601.500","602.250","604.530","601.850","","0.18%"
"2024-03-20","600.250","604.000","604.530","602.000","","-0.21%"
"2024-03-21","599.690","603.750","604.170","599.500","","-0.09%"
"2024-03-22","602.000","600.000","607.000","599.750","","0.39%"
"2024-03-25","602.500","605.500","606.595","601.930","","0.08%"
"2024-03-26","603.000","606.000","607.285","604.000","","0.08%"
"2024-03-27","602.000","604.500","607.300","604.000","","-0.17%"
"2024-03-28","603.750","605.750","608.435","604.500","","0.29%"
"2024-03-29","606.000","607.250","609.125","607.200","","0.37%"
"2024-04-01","604.250","608.750","609.620","607.530","","-0.29%"
"2024-04-02","607.500","607.750","611.750","607.125","","0.54%"
"2024-04-03","607.500","611.000","611.060","609.815","","0.00%"
"2024-04-04","605.750","611.000","611.000","607.060","","-0.29%"
"2024-04-05","601.750","609.250","609.250","604.000","","-0.66%"
"2024-04-08","602.000","605.250","608.470","604.875","","0.04%"
"2024-04-09","600.500","605.500","606.000","603.250","","-0.25%"
"2024-04-10","607.620","608.470","610.215","603.250","","1.19%"
"2024-04-11","607.250","604.000","610.750","604.000","","-0.06%"
"2024-04-12","611.000","610.750","615.470","609.275","","0.62%"
"2024-04-15","610.750","614.200","617.130","606.500","","-0.04%"
"2024-04-16","615.410","614.250","619.205","614.250","","0.76%"
"2024-04-17","614.500","617.500","618.500","617.085","","-0.15%"
"2024-04-18","615.000","618.000","619.000","613.000","","0.08%"
"2024-04-19","612.500","618.500","618.500","615.250","","-0.41%"
"2024-04-22","612.250","616.020","616.260","615.125","","-0.04%"
"2024-04-23","612.250","615.700","615.780","615.555","","0.00%"
"2024-04-24","611.000","615.750","615.750","612.750","","-0.20%"
"2024-04-25","610.250","614.500","614.750","611.500","","-0.12%"
"2024-04-26","610.960","613.750","614.120","613.720","","0.12%"
"2024-04-29","608.500","612.000","616.920","611.250","","-0.40%"
"2024-04-30","608.500","611.980","613.295","611.980","","0.00%"
"2024-05-01","609.250","612.000","612.750","611.980","","0.12%"
"2024-05-02","609.220","612.500","613.125","612.110","","0.00%"
"2024-05-03","607.750","612.720","612.720","610.375","","-0.24%"
"2024-05-06","606.000","611.250","611.250","608.500","","-0.29%"
"2024-05-07","606.000","611.200","615.015","608.000","","0.00%"
"2024-05-08","608.110","609.250","611.085","609.200","","0.35%"
"2024-05-09","607.000","610.500","610.600","610.500","","-0.18%"
"2024-05-10","604.750","610.500","610.500","607.875","","-0.37%"
"2024-05-13","605.250","609.025","609.275","608.200","","0.08%"
"2024-05-14","604.770","608.750","609.125","607.000","","-0.08%"
"2024-05-15","604.500","608.000","613.500","607.310","","-0.04%"
"2024-05-16","599.750","608.000","608.750","602.875","","-0.79%"
"2024-05-17","600.500","603.250","604.000","602.375","","0.13%"
"2024-05-20","601.670","604.000","604.615","603.900","","0.19%"
"2024-05-21","601.000","603.500","605.000","602.500","","-0.11%"
"2024-05-22","601.000","603.750","605.975","602.500","","0.00%"
"2024-05-23","600.750","604.250","604.375","603.350","","-0.04%"
"2024-05-24","602.750","604.250","606.425","603.450","","0.33%"
"2024-05-27","602.750","606.250","606.375","605.375","","0.00%"
"2024-05-28","599.500","606.250","606.250","602.250","","-0.54%"
"2024-05-29","603.560","603.000","605.810","602.225","","0.68%"
"2024-05-30","603.500","604.500","608.000","604.500","","-0.01%"
"2024-05-31","602.500","607.000","607.280","605.750","","-0.17%"
"2024-06-03","601.330","606.000","608.000","604.000","","-0.19%"
"2024-06-04","599.000","604.500","605.000","602.000","","-0.39%"
"2024-06-05","600.640","602.500","606.000","602.500","","0.27%"
"2024-06-06","599.500","602.500","605.000","602.500","","-0.19%"
"2024-06-07","598.750","603.000","604.870","601.500","","-0.13%"
"2024-06-10","606.000","602.250","610.030","602.200","","1.21%"
"2024-06-11","605.750","609.500","610.000","608.875","","-0.04%"
"2024-06-12","613.000","609.250","616.860","607.180","","1.20%"
"2024-06-13","603.250","616.800","616.830","606.750","","-1.59%"
"2024-06-14","608.500","606.750","615.000","602.500","","0.87%"
"2024-06-17","608.480","612.000","614.500","611.980","","0.00%"
"2024-06-18","608.000","613.500","613.500","602.500","","-0.08%"
"2024-06-19","608.000","611.500","611.500","610.375","","0.00%"
"2024-06-20","608.000","611.250","612.380","610.350","","0.00%"
"2024-06-21","609.750","611.500","613.875","610.500","","0.29%"
"2024-06-24","609.260","613.250","613.250","610.500","","-0.08%"
"2024-06-25","609.900","612.250","613.450","610.500","","0.11%"
"2024-06-26","610.000","612.250","614.500","610.500","","0.02%"
"2024-06-27","610.000","614.195","614.665","612.500","","0.00%"
"2024-06-28","609.250","613.500","614.000","612.500","","-0.12%"
"2024-07-01","608.020","612.750","612.750","610.000","","-0.20%"
"2024-07-02","608.970","610.000","617.100","609.250","","0.16%"
"2024-07-03","608.000","612.250","612.390","609.125","","-0.16%"
"2024-07-04","606.250","609.750","612.500","608.500","","-0.29%"
"2024-07-05","603.000","609.750","610.625","604.500","","-0.54%"
"2024-07-08","602.000","606.000","606.250","604.500","","-0.17%"
"2024-07-09","602.750","605.500","606.875","605.400","","0.12%"
"2024-07-10","603.000","606.250","606.375","604.750","","0.04%"
"2024-07-11","602.090","606.000","612.390","604.500","","-0.15%"
"2024-07-12","600.000","605.000","605.375","603.500","","-0.35%"
"2024-07-15","600.000","603.500","606.000","601.500","","0.00%"
"2024-07-16","598.500","603.500","603.500","602.000","","-0.25%"
"2024-07-17","599.500","602.000","604.500","601.900","","0.17%"
"2024-07-18","596.750","603.000","604.500","599.500","","-0.46%"
"2024-07-19","600.000","600.250","604.500","600.200","","0.54%"
"2024-07-22","599.000","602.500","604.000","601.500","","-0.17%"
"2024-07-23","599.500","602.500","603.750","602.500","","0.08%"
"2024-07-24","602.850","603.500","606.425","602.500","","0.56%"
"2024-07-25","601.750","605.500","605.850","605.250","","-0.18%"
"2024-07-26","601.000","605.250","605.250","604.500","","-0.12%"
"2024-07-29","601.000","604.500","605.500","603.500","","0.00%"
"2024-07-30","601.000","604.500","607.170","604.500","","0.00%"
"2024-07-31","602.000","605.000","606.250","603.500","","0.17%"
"2024-08-01","605.420","606.000","608.085","604.725","","0.57%"
"2024-08-02","605.000","607.250","608.000","606.350","","-0.07%"
"2024-08-05","596.630","607.500","608.210","597.500","","-1.38%"
"2024-08-06","598.000","599.250","601.000","599.200","","0.23%"
"2024-08-07","598.180","600.500","601.120","600.500","","0.03%"
"2024-08-08","597.000","600.500","601.590","598.000","","-0.20%"
"2024-08-09","597.000","599.750","601.155","599.600","","0.00%"
"2024-08-12","597.990","600.500","602.000","599.500","","0.17%"
"2024-08-13","597.000","600.500","601.060","600.000","","-0.17%"
"2024-08-14","597.000","600.500","601.060","598.710","","0.00%"
"2024-08-15","597.000","600.500","600.500","600.500","","0.00%"
"2024-08-16","598.000","600.500","601.000","596.500","","0.17%"
"2024-08-19","590.000","596.500","601.000","593.500","","-1.34%"
"2024-08-20","598.000","593.500","600.500","592.225","","1.36%"
"2024-08-21","597.000","592.950","600.500","592.900","","-0.17%"
"2024-08-22","597.000","600.500","601.000","589.500","","0.00%"
"2024-08-23","597.000","600.500","600.530","593.260","","0.00%"
"2024-08-26","598.000","600.500","601.030","594.850","","0.17%"
"2024-08-27","597.610","600.500","601.030","597.075","","-0.07%"
"2024-08-28","592.600","600.500","601.030","596.100","","-0.84%"
"2024-08-29","587.500","596.100","600.530","589.500","","-0.86%"
"2024-08-30","587.480","591.000","592.145","590.770","","0.00%"
"2024-09-02","587.450","590.980","590.980","590.950","","-0.01%"
"2024-09-03","590.300","590.950","600.000","590.755","","0.49%"
"2024-09-04","589.500","593.800","594.090","593.000","","-0.14%"
"2024-09-05","588.000","593.000","600.500","591.500","","-0.25%"
"2024-09-06","586.750","591.500","591.500","590.250","","-0.21%"
"2024-09-09","589.500","590.250","594.715","590.250","","0.47%"
"2024-09-10","590.500","593.000","594.250","592.740","","0.17%"
"2024-09-11","590.500","594.000","594.000","594.000","","0.00%"
"2024-09-12","593.000","594.000","596.250","593.740","","0.42%"
"2024-09-13","588.250","596.000","596.000","591.750","","-0.80%"
"2024-09-16","589.000","591.750","592.125","591.100","","0.13%"
"2024-09-17","588.080","591.750","591.780","591.580","","-0.16%"
"2024-09-18","586.000","591.580","591.580","589.500","","-0.35%"
"2024-09-19","585.000","591.700","591.700","587.500","","-0.17%"
"2024-09-20","583.750","588.500","588.500","586.500","","-0.21%"
"2024-09-23","587.000","587.250","590.500","587.200","","0.56%"
"2024-09-24","586.000","590.500","591.000","589.000","","-0.17%"
"2024-09-25","583.000","587.235","589.530","584.875","","-0.51%"
"2024-09-26","584.750","586.250","588.525","586.200","","0.30%"
"2024-09-27","585.750","588.250","589.375","587.875","","0.17%"
"2024-09-30","582.750","589.250","589.280","586.250","","-0.51%"
"2024-10-01","588.960","586.250","591.260","584.850","","1.07%"
"2024-10-02","586.450","590.000","593.685","589.020","","-0.43%"
"2024-10-03","588.500","589.950","594.170","585.875","","0.35%"
"2024-10-04","591.000","586.250","594.500","586.250","","0.42%"
"2024-10-07","595.640","594.500","598.845","593.790","","0.79%"
"2024-10-08","593.000","598.000","598.945","596.500","","-0.44%"
"2024-10-09","595.000","596.500","598.500","595.000","","0.34%"
"2024-10-10","596.000","598.500","600.210","587.500","","0.17%"
"2024-10-11","596.000","599.500","600.500","587.500","","0.00%"
"2024-10-14","596.750","599.500","600.875","587.500","","0.13%"
"2024-10-15","598.750","600.250","603.390","598.150","","0.34%"
"2024-10-16","599.250","602.250","604.670","601.000","","0.08%"
"2024-10-17","601.000","602.750","606.250","602.000","","0.29%"
"2024-10-18","602.270","604.250","606.375","602.500","","0.21%"
"2024-10-21","601.250","605.250","606.000","603.500","","-0.17%"
"2024-10-22","602.000","604.750","607.770","603.500","","0.12%"
"2024-10-23","604.750","605.500","608.875","605.500","","0.46%"
"2024-10-24","605.000","608.250","609.000","606.000","","0.04%"
"2024-10-25","602.500","607.750","608.645","605.750","","-0.41%"
"2024-10-28","604.000","606.000","608.030","605.250","","0.25%"
"2024-10-29","603.250","607.500","608.360","606.000","","-0.12%"
"2024-10-30","602.750","606.750","607.785","604.875","","-0.08%"
"2024-10-31","600.500","606.250","606.875","603.500","","-0.37%"
"2024-11-01","600.250","604.000","605.000","602.125","","-0.04%"
"2024-11-04","598.500","603.750","605.250","600.500","","-0.29%"
"2024-11-05","599.000","602.000","603.500","601.500","","0.08%"
"2024-11-06","607.250","602.500","612.055","602.500","","1.38%"
"2024-11-07","606.250","610.750","611.125","608.500","","-0.16%"
"2024-11-08","605.750","609.750","610.460","607.875","","-0.08%"
"2024-11-11","610.250","609.250","614.125","608.875","","0.74%"
"2024-11-12","613.000","613.750","617.500","613.625","","0.45%"
"2024-11-13","614.750","618.500","618.875","615.490","","0.29%"
